timestamp,CMI10,
2024/11/8 20:30,8870.249394,0.001142034
2024/11/8 20:45,8871.026339,8.75899E-05
2024/11/8 21:00,8852.311496,-0.002109659
2024/11/8 21:15,8853.40497,0.000123524
2024/11/8 21:30,8861.503333,0.000914717
2024/11/8 21:45,8894.721407,0.003748582
2024/11/8 22:00,8868.505708,-0.002947332
2024/11/8 22:15,8880.91445,0.001399192
2024/11/8 22:30,8828.28072,-0.005926612
2024/11/8 22:45,8832.747497,0.000505962
2024/11/8 23:00,8848.285326,0.001759116
2024/11/8 23:15,8907.544158,0.006697211
2024/11/8 23:30,8895.038607,-0.001403928
2024/11/8 23:45,8910.745499,0.001765804
