timestamp,CMI10
2023-03-22 19:00:00,3031.9823550000006
2023-03-22 19:15:00,3033.850468
2023-03-22 19:30:00,3029.838723
2023-03-22 19:45:00,3028.0261129999994
2023-03-22 20:00:00,3034.7604899999997
2023-03-22 20:15:00,3036.4888309999997
2023-03-22 20:30:00,3037.2028120000004
2023-03-22 20:45:00,3038.968742
2023-03-22 21:00:00,3039.46122
2023-03-22 21:15:00,3049.7715420000004
2023-03-22 21:30:00,3046.559411
2023-03-22 21:45:00,3045.775286
2023-03-22 22:00:00,3052.0821279999996
2023-03-22 22:15:00,3057.585411
2023-03-22 22:30:00,3063.0516450000005
2023-03-22 22:45:00,3074.259083
2023-03-22 23:00:00,3079.044789
2023-03-22 23:15:00,3088.220535
2023-03-22 23:30:00,3079.3177269999996
2023-03-22 23:45:00,3077.7721279999996
2023-03-23 00:00:00,3070.049016
2023-03-23 00:15:00,3079.36614
2023-03-23 00:30:00,3084.6536170000004
2023-03-23 00:45:00,3082.6261809999996
2023-03-23 01:00:00,3071.202481
2023-03-23 01:15:00,3054.1340569999998
2023-03-23 01:30:00,3054.1841409999997
2023-03-23 01:45:00,3067.9347810000004
2023-03-23 02:00:00,3051.631717
2023-03-23 02:15:00,3063.3216279999997
2023-03-23 02:30:00,3036.488506
2023-03-23 02:45:00,3017.507079
2023-03-23 03:00:00,2953.007584
2023-03-23 03:15:00,2967.4190310000004
2023-03-23 03:30:00,2923.744748
2023-03-23 03:45:00,2874.642267
2023-03-23 04:00:00,2900.317757
2023-03-23 04:15:00,2918.7867609999994
2023-03-23 04:30:00,2921.854167
2023-03-23 04:45:00,2941.22971
2023-03-23 05:00:00,2951.784984
2023-03-23 05:15:00,2938.991370999999
2023-03-23 05:30:00,2921.62995
2023-03-23 05:45:00,2916.936694
2023-03-23 06:00:00,2920.3866390000003
2023-03-23 06:15:00,2925.4564769999997
2023-03-23 06:30:00,2916.179758
2023-03-23 06:45:00,2930.359637
2023-03-23 07:00:00,2935.7957890000002
2023-03-23 07:15:00,2942.096517
2023-03-23 07:30:00,2935.416419
2023-03-23 07:45:00,2935.2575450000004
2023-03-23 08:00:00,2939.4284770000004
2023-03-23 08:15:00,2946.450417999999
2023-03-23 08:30:00,2948.236083999999
2023-03-23 08:45:00,2942.6955740000003
2023-03-23 09:00:00,2935.5182850000006
2023-03-23 09:15:00,2935.96854
2023-03-23 09:30:00,2931.685016
2023-03-23 09:45:00,2924.601596
2023-03-23 10:00:00,2933.849776
2023-03-23 10:15:00,2939.018226
2023-03-23 10:30:00,2938.0679169999994
2023-03-23 10:45:00,2945.208037
2023-03-23 11:00:00,2944.620274
2023-03-23 11:15:00,2942.022719
2023-03-23 11:30:00,2946.431192
2023-03-23 11:45:00,2946.0495879999994
2023-03-23 12:00:00,2950.59094
2023-03-23 12:15:00,2949.870032
2023-03-23 12:30:00,2943.861346
2023-03-23 12:45:00,2937.34085
2023-03-23 13:00:00,2942.0201960000004
2023-03-23 13:15:00,2950.133812
2023-03-23 13:30:00,2968.647800999999
2023-03-23 13:45:00,2974.7916649999997
2023-03-23 14:00:00,2973.1722189999996
2023-03-23 14:15:00,2977.015147
2023-03-23 14:30:00,2978.174779
2023-03-23 14:45:00,2976.8049949999995
2023-03-23 15:00:00,2973.0160929999997
2023-03-23 15:15:00,2970.8474309999997
2023-03-23 15:30:00,2974.863239
2023-03-23 15:45:00,2975.374962000001
2023-03-23 16:00:00,2974.9533039999997
2023-03-23 16:15:00,2973.5313029999998
2023-03-23 16:30:00,2976.250938
2023-03-23 16:45:00,2975.503616
2023-03-23 17:00:00,2974.007425
2023-03-23 17:15:00,2975.164071
2023-03-23 17:30:00,2972.4150569999997
2023-03-23 17:45:00,2975.0614259999998
2023-03-23 18:00:00,2975.1953089999997
2023-03-23 18:15:00,2974.905267
2023-03-23 18:30:00,2976.172363
2023-03-23 18:45:00,2973.589664
2023-03-23 19:00:00,2961.662584
2023-03-23 19:15:00,2961.5987050000003
2023-03-23 19:30:00,2962.1377039999998
2023-03-23 19:45:00,2971.2010689999997
2023-03-23 20:00:00,2974.39419
2023-03-23 20:15:00,2971.712911
2023-03-23 20:30:00,2962.9782120000004
2023-03-23 20:45:00,2959.1847700000008
2023-03-23 21:00:00,2953.950364
2023-03-23 21:15:00,2947.3529960000005
2023-03-23 21:30:00,2948.51159
2023-03-23 21:45:00,2948.6416679999993
2023-03-23 22:00:00,2954.077971
2023-03-23 22:15:00,2947.539239
2023-03-23 22:30:00,2953.08682
2023-03-23 22:45:00,3022.330556
2023-03-23 23:00:00,3055.47205
2023-03-23 23:15:00,3068.568343
2023-03-23 23:30:00,3072.713972
2023-03-23 23:45:00,3079.6949369999998
